rating,comment,Movie_Title,Movie_URL
10,"Phim hay nên đi coi nha, hù cũng sợ nhưng thoại cũng hài. Giảm bớt căng thẳng rất nhiều. Không xem p1 vẫn sẽ hiểu nhưng vẫn nên xem p1 để hiểu rõ hơn nha",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Mình cần pass ghế đôi ở beta giải phóng do bận k đi dc 
Zl 0862829554 ạ",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Phim hay đỉnh luôn mỗi tội t gào to quá quê 🥲🥲,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,"Phim sợ vãi ò nha các bạn , mạch phim khá kịch tính vì nỗi sợ nó kéo dài từ đầu đến cuối chứ ko bị chậm. Trừ nhân vật du học sinh hơi thừa ra thì mọi thứ đều khá ổn , nhất là đoạn con quỷ đi bắt nhỏ em bé nhất",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Nội dung hay nối tiếp phần trước, nhân vật đẹp từ chính tới phụ",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,10₫ không gì để chê quá hay ❤️❤️❤️,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Tôi thấy hay theo ý kiến riêng, diễn viên rất đẹp, nội dung ok",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Lần đầu mình đánh giá phim. Phim hay lắm, rất đáng xem 🫶🏻 10 điểm không có nhưng. Rất recommend mọi người đi  xem phim này nha",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Coi lẹ mọi người ơi 🫵,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim ok, có yếu tố hài kinh dị. Ost cũm hay, phim dễ hiểu. Anh Nak ảnh ngonnnnnn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
5,"Cá nhân mình thấy Quỷ ăn tạng mà chẳng thấy ăn tạng gì cả. Có máu me, đứt đầu, tay chân nhưng không sợ gì cả. Nam chính tạo hình hơi ảo tưởng sức mạnh nha, có bé gái nhỏ mình thấy diễn đạt nhất. 
Thấy đánh giá cao 9.5/10, quyết định đi xem mà hụt hẫng quá trời",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Phim khá hay phần 2 mở rộng ra nhất nhiều cho mình hiểu hơn p1,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
6,"Không hay lắm, bình thường. Ko ám ảnh, hơi ghê tý ở chỗ máu me thôi",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"mình nhượng vé 18:45 ngày 21/10 rạp lotte mall tây hồ
ghế trung tâm rạp, ghế vip 50k",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay thiệt sự nha. Đô mình nặng mà lâu lâu mới có một bộ khiến mình phải sợ, hù cũng có mục địch và nhân vật có tư duy không bị ngốc nghếch. Mấy phim ma mỹ nó ko còn là gì với bộ này 👍👍👍👍👍",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
7,Phim kịch tính hơn nhiều so với phần 1 nha. Phim kể về hành trình của Yak đi tiêu diệt con quỷ sau cái chết của em gái mình. Con quỷ sau cùng cảm thấy mình bị xúc phạm khi tấn công vào ngôi nhà này 😹,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Quá hay, quá xuất sắc, quá mãn nhãn từ dàn diễn viên đến cốt truyện. Hù chất lượng, âm thanh sống động, la thoải má luôn 
Tee yod 2 mãi đỉnh, mãi đỉnh, mãi đỉnh luôn 
Chúc Tee Yod 2 8386 💞💕",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay lắm nha, con ma nó xấu quá chừng :))), phim cũng có phần hài, tui thích coi phim kinh dị lắm mà coi này về chắc cũng ám ảnh dữ luôn kkkk. Nên coi nha mọi người ơi 👏🏻",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,phim hay lắm nha có cái hay hù lắm phần 2 hay vl luon á,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
8,"nay có hài nữa ne , phim hay hù ghê lắm mà tui hong xợ huhu",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
8,"hình như do mình hay xem phim kinh dị vs hay nghe truyện ma nhiều nên khi xem nó cũng bth á, chỉ giật mình mấy cảnh con ma nó xuất hiện thôi chứ ngược lại thấy nó hề vãi mn ạ🥲🥲hầu như mình đoán dc hết luôn á, nma mn nên thử trải nghiệm nhíee.",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay, có những tình tiết bất ngờ. Nên xem nha mọi người",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,mình pass 2 vé ạ suất 22h30,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Từ lúc coi p1 tới giờ cứ hóng mãi tới p2 thôi á🥰 Phim hay cực kì ko chỗ nào để chê luôn ạ, đặc biệt là khúc cuối coi cảm động. Một bộ phim hay đáng để xem",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Theo cảm nhận thì thấy phim hay nha đáng tiền để xem . Mấy đoạn hù bất ngờ đỡ không kịp . Chắc phải đi xem thêm 1 lần nữa cho đã . YaK đẹp vãiiiiiiiii,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Xem hết kinh dị năm nay,  Thấy ấn tượng nhất kinh dị năm nay rồi. Đáng đồng tiền bát gạo bỏ qua rồi. Hiii, mong từ h cuối năm. Được lần đi coi phim đáng đồng tiền bát gạo nữa. 😊😊",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Coi sợ muốn chết, thề hk bao giờ coi phim ma nữa:))",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"phim đỉnh của chóp, ngóng mãi thoiii mãi iu anh yak coi phim nhìn ảnh ko kkk",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,phim hay thì th nhé lunnn,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
7,"Tình tiết khá đơn giản dễ đoán làm mình suýt ngủ gục chỉ ăn tiền khúc cuối ông anh trở về cứu gia đình làm thành cú twist nhẹ nhẹ. 7/10, nếu ko phải happy ending thì chắc 5/10 rùi",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,đỉnh chóp luôn trờii ơii,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
